,tSNE-1,tSNE-2
F2S4_160114_005_F01,-20.361990821330927,15.186485435816357
F2S4_160114_005_G01,17.948664444016902,28.398786458503814
F2S4_160114_006_A01,-17.82482971298188,22.362042391738647
F2S4_160114_006_B01,9.23855216330669,14.3556971546155
F2S4_160114_006_C01,-3.2313333681669962,36.33939980031256
F2S4_160114_006_D01,10.304621542607427,15.123647627761704
F2S4_160114_006_E01,16.761506832876687,31.34761101149465
F2S4_160114_006_F01,11.544132934515321,19.862894473762935
F2S4_160114_006_G01,13.24162799134774,20.8381985150682
F2S4_160114_006_H01,-21.64939916876628,17.326453432537562
F2S4_160114_014_A01,-27.082613238225285,12.625193446844612
F2S4_160114_014_B01,-9.727861085481662,25.725853000326186
F2S4_160114_014_C01,-6.749877502268894,33.690221981432884
F2S4_160114_014_D01,-18.056936759766995,23.02909348745965
F2S4_160114_014_E01,-10.367879051697058,19.474423893333437
F2S4_160114_014_F01,-11.019492738364544,27.620448270044374
F2S4_160114_014_G01,-9.921481626746594,28.126900480848093
F2S4_160114_014_H01,-2.3837630840286654,31.051022272839766
F2S4_160114_015_A01,21.11084782203191,22.65816794024218
F2S4_160114_015_C01,22.241097292961275,19.23065603028618
F2S4_160114_015_D01,14.747643182077896,6.620580102758258
F2S4_160114_015_E01,11.419724921998068,5.288727392473714
F2S4_160114_015_F01,16.37805171294241,11.32624170288801
F2S4_160114_015_G01,21.060766226572234,17.55593526324577
F2S4_160114_015_H01,11.332658039256474,5.787618450776436
F2S4_160114_020_A01,-23.40065548919238,17.528177252227028
F2S4_160114_020_B01,-5.600971163706667,34.30166400690775
F2S4_160114_020_C01,-25.35241163888471,17.916093864321038
F2S4_160114_020_D01,-6.853793167302208,33.80389702759327
F2S4_160114_020_E01,-21.10855169336937,18.12910738067729
F2S4_160114_020_F01,-10.761701400088937,28.59260728519943
F2S4_160114_020_G01,-17.78482483483409,22.478933841772527
F2S4_160114_020_H01,-21.07520192400277,11.358409284814178
F2S4_160114_021_A01,-4.750742639504691,32.272833896931395
F2S4_160114_021_B01,-26.179234387817907,17.294600646450974
F2S4_160114_021_C01,-19.14964320572658,17.211291594367335
F2S4_160114_021_D01,-8.019492316643278,29.642005461452687
F2S4_160114_021_E01,-21.362733438383856,9.399742832840749
F2S4_160114_021_F01,-27.652845182703267,10.365625151211741
F2S4_160114_021_G01,-3.0725802353089353,33.81101715323973
F2S4_160114_021_H01,-22.321668315537778,8.292503118164383
F2S4_160115_007_A01,-24.266855962079124,15.237819929167115
F2S4_160115_007_B01,-26.37624195466974,13.454625073615063
F2S4_160115_007_C01,-3.529722770430807,32.91983901078536
F2S4_160115_007_D01,-27.32256945378592,12.675822992121509
F2S4_160115_007_E01,-18.58567674898399,22.961474781540772
F2S4_160115_007_F01,-25.277083092158986,11.81201670191385
F2S4_160115_007_G01,-28.43713289653196,13.349585796470501
F2S4_160115_007_H01,-3.1886201530650875,34.26255551217744
F2S4_160115_008_A01,-40.30789645262752,-2.4474298398423744
F2S4_160115_008_B01,-40.022789976324674,-2.07479888007013
F2S4_160115_008_C01,-4.3650423782212,34.47525482872166
F2S4_160115_008_D01,-21.7479038777867,8.830551250503206
F2S4_160115_008_E01,-20.89289629892218,9.72680094975231
F2S4_160115_008_F01,-11.246130478446528,28.77445523711061
F2S4_160115_008_G01,-25.14303626862612,18.384769631780777
F2S4_160115_008_H01,-7.659985950648819,33.33431320421018
F2S4_160115_011_A01,20.85211050803891,20.873434702189016
F2S4_160115_011_B01,15.4596132188429,6.711517206412869
F2S4_160115_011_C01,-19.786975843219977,17.557280406913517
F2S4_160115_011_D01,19.655891404050386,26.637346872912843
F2S4_160115_011_E01,-28.96916859247138,12.118120492669458
F2S4_160115_011_F01,-29.54198135875198,11.195560814413968
F2S4_160115_011_G01,20.81320687454548,23.643854310042737
F2S4_160115_011_H01,21.01769216885639,22.795085697775214
F2S4_160115_012_A01,20.82389725237628,20.17304546128928
F2S4_160115_012_B01,-40.4184849992646,-2.166324555848439
F2S4_160115_012_C01,-26.328538627365496,9.014203693897635
F2S4_160115_012_D01,-26.439892472267776,17.28860405487671
F2S4_160115_012_E01,-28.33969905972464,10.287707450847453
F2S4_160115_012_F01,20.5805229534624,19.714080861105888
F2S4_160115_012_G01,-40.01643131444845,-2.2445513832866038
F2S4_160115_012_H01,-20.683022992835614,17.150531162608093
F2S4_160119_005_A01,-23.842914256039556,18.490305923849753
F2S4_160119_005_B01,-17.983476211133976,22.349193467445495
F2S4_160119_005_D01,-3.857303535345054,34.500145958039404
F2S4_160119_005_E01,-27.66637701479695,13.21553824923142
F2S4_160119_005_F01,-25.78593454554324,17.898034552075007
F2S4_160119_005_G01,-3.3139420521850487,34.096798315261
F2S4_160119_005_H01,-22.399655304356518,11.733486738257664
F2S4_160119_006_A01,-11.18300315551529,26.067523907075177
F2S4_160119_006_B01,-8.400333618963852,23.437630129149596
F2S4_160119_006_C01,-11.198596074279948,26.537697431160467
F2S4_160119_006_D01,-8.727617432514757,32.05819673803094
F2S4_160119_006_E01,-5.000505622158716,31.256864654833652
F2S4_160119_006_F01,-11.10573940163835,29.522632527716045
F2S4_160119_006_G01,-10.449892003744102,29.581917013766205
F2S4_160119_006_H01,-11.138530925494068,27.083107788356177
F2S4_160120_001_A01,26.481281191042843,-26.583661092862894
F2S4_160120_001_B01,22.807404920487297,-27.37334247417136
F2S4_160120_001_C01,26.01303469403229,-29.178894173128004
F2S4_160120_001_D01,26.15468135896041,-26.154162259481605
F2S4_160120_001_E01,23.47333963618176,-26.645419593786222
F2S4_160120_001_F01,25.774026189364175,-27.580779474314845
F2S4_160120_001_G01,23.808753532355954,-26.653790604569647
F2S4_160120_001_H01,25.53357714443331,-25.85780318598765
F2S4_160120_002_A01,26.66692606610913,-27.292706800633802
F2S4_160120_002_B01,27.057408403222894,-28.445740612774397
F2S4_160120_002_C01,24.897010396994258,-26.9110825212023
F2S4_160120_002_D01,24.26847784509332,-28.1044270644101
F2S4_160120_002_E01,26.884823170526083,-28.7034475452234
F2S4_160120_002_F01,22.77804543695328,-27.23907590996631
F2S4_160120_002_G01,24.62190185678728,-29.203107394216147
F2S4_160120_002_H01,25.387302296829986,-26.512583721801192
F2S4_160120_006_B01,0.9573622789459161,-34.365074250176974
