,tSNE-1,tSNE-2
F2S4_160114_006_D01,29.333896796592697,60.59332606187519
F2S4_160114_006_E01,43.25026515249226,4.050389804840949
F2S4_160114_006_F01,43.40932546858996,53.54779588494602
F2S4_160114_006_G01,40.557974464326925,48.15935450652522
F2S4_160114_006_H01,-45.4924502315484,23.861047835935665
F2S4_160114_014_A01,-54.767305288605336,40.96030591348533
F2S4_160114_014_B01,-15.658701471949364,31.60395320037338
F2S4_160114_014_C01,-0.8106544409529944,14.798498702352147
F2S4_160114_014_D01,-36.76558220252443,11.176743504831409
F2S4_160114_014_E01,-21.53401730671251,49.86884255306336
F2S4_160114_014_F01,-20.96524483858104,22.720019421927347
F2S4_160114_014_G01,-16.42959394728918,25.49376464205345
F2S4_160114_014_H01,8.451780269711687,6.118983440968229
F2S4_160114_015_A01,38.15080532183287,30.39281261551534
F2S4_160114_015_C01,29.45107357265454,22.888475257891255
F2S4_160114_015_D01,-0.9251891445605843,55.49572972970988
F2S4_160114_015_E01,-1.7167143030242655,72.39569530164552
F2S4_160114_015_F01,6.747162650754797,45.49759338892603
F2S4_160114_015_G01,21.557762993194693,30.069837982678475
F2S4_160114_015_H01,-0.8533312397991921,72.6003359904141
F2S4_160114_020_A01,-40.3430686176837,26.307511369531053
F2S4_160114_020_B01,6.006840329423592,13.483567085437562
F2S4_160114_020_C01,-35.45703091038938,30.206496250940297
F2S4_160114_020_D01,0.09891531814599282,15.480854753081658
F2S4_160114_020_E01,-43.629171922314214,17.771696413795958
F2S4_160114_020_F01,-19.265713753075616,20.42692066599992
F2S4_160114_020_G01,-33.96410097896406,9.844223291334943
F2S4_160114_020_H01,-34.8699247186383,49.70631287854736
F2S4_160114_021_A01,0.8192279476193922,25.3209073210601
F2S4_160114_021_B01,-36.11930827950295,34.7023448771633
F2S4_160114_021_C01,-53.105169387500545,12.392580967427829
F2S4_160114_021_D01,-6.1818764630812275,26.833276338738482
F2S4_160114_021_E01,-35.78863125284278,58.8165415343025
F2S4_160114_021_F01,-61.22714058975986,38.41458998870916
F2S4_160114_021_G01,12.531023056639752,16.89182313587052
F2S4_160114_021_H01,-38.762643129157745,63.07714549580159
F2S4_160115_007_A01,-42.17178548467989,32.87122887284463
F2S4_160115_007_B01,-48.09868326040622,39.81518316227037
F2S4_160115_007_C01,15.665652798364812,13.634864613476827
F2S4_160115_007_D01,-50.908067823669604,34.809895024601865
F2S4_160115_007_E01,-36.81685315336882,8.698827690290303
F2S4_160115_007_F01,-50.44967164122331,47.341641022829265
F2S4_160115_007_G01,-50.58810620484106,33.97656559582739
F2S4_160115_007_H01,11.048596997615379,18.392525451593915
F2S4_160115_008_A01,-55.4323840651473,-3.700040583431078
F2S4_160115_008_B01,-54.09996840367471,-8.163035335016392
F2S4_160115_008_C01,7.549462134275682,15.957551220752519
F2S4_160115_008_D01,-42.369929534434526,60.85424664238623
F2S4_160115_008_E01,-33.506720576446554,56.49932942548174
F2S4_160115_008_F01,-19.93304412968497,20.011985689022943
F2S4_160115_008_G01,-33.44896450235313,31.925573378910308
F2S4_160115_008_H01,-2.4660680514375413,15.577644780085622
F2S4_160115_011_A01,30.579578328019572,28.580133065925427
F2S4_160115_011_B01,-1.2761437086494976,55.40785930054958
F2S4_160115_011_C01,-51.689849356615674,13.050496684778139
F2S4_160115_011_D01,52.11113207894582,24.616944442128805
F2S4_160115_011_E01,-55.79334312552177,32.63654997825974
F2S4_160115_011_F01,-59.976582083682075,30.330767505026554
F2S4_160115_011_G01,42.13211353365051,32.90795565294744
F2S4_160115_011_H01,38.273656628668505,30.51896956727894
F2S4_160115_012_A01,29.57638744734337,28.448564717750703
F2S4_160115_012_B01,-59.11707514153723,-7.38692693639857
F2S4_160115_012_C01,-64.96472720476763,36.67830350044388
F2S4_160115_012_D01,-35.35251997795622,37.087899521145744
F2S4_160115_012_E01,-62.53446404732455,33.62959820169846
F2S4_160115_012_F01,28.345692661987684,31.353926232901983
F2S4_160115_012_G01,-55.569435171502334,-8.257714836870653
F2S4_160115_012_H01,-48.60148276823264,17.965786005436094
F2S4_160119_005_A01,-35.58959825220511,27.578683878501412
F2S4_160119_005_B01,-34.512841407820126,11.441214134945465
F2S4_160119_005_D01,8.690068036153246,16.174422403884954
F2S4_160119_005_E01,-50.26505078287646,35.55799338006357
F2S4_160119_005_F01,-34.717043830272395,30.324914693372403
F2S4_160119_005_G01,11.202261724120824,17.209654463764615
F2S4_160119_005_H01,-36.74453020770999,48.9870191433444
F2S4_160119_006_A01,-22.682395685849748,30.056586695697497
F2S4_160119_006_B01,-11.578410173186978,36.20303959973941
F2S4_160119_006_C01,-23.203566424842208,27.36598481457651
F2S4_160119_006_D01,-7.8105462943415835,16.27485140881247
F2S4_160119_006_E01,4.347935972125209,26.17782557823302
F2S4_160119_006_F01,-17.847879675614728,18.984173806477067
F2S4_160119_006_G01,-16.550647922854864,20.46103733906653
F2S4_160119_006_H01,-21.691370157199398,25.233271977942138
F2S4_160120_001_A01,-5.954043561917068,-77.58810026134447
F2S4_160120_001_B01,-2.0907903593915598,-65.90088376766785
F2S4_160120_001_C01,-15.264448725142024,-72.76224376162446
F2S4_160120_001_D01,-3.2966675803148195,-77.84590466570336
F2S4_160120_001_E01,-0.3948783077305055,-72.76634119432093
F2S4_160120_001_F01,-5.330092628442437,-76.36771903152523
F2S4_160120_001_G01,-2.370404444909557,-71.04715677358094
F2S4_160120_001_H01,-3.73314188795471,-78.26397112582728
F2S4_160120_002_A01,-9.65348364163094,-78.03131971162978
F2S4_160120_002_B01,-13.295616067173098,-76.66069002993868
F2S4_160120_002_C01,-3.9398163686810688,-72.8113054813962
F2S4_160120_002_D01,-5.297612856761823,-72.00780374869291
F2S4_160120_002_E01,-13.588935023924938,-76.39870566792402
F2S4_160120_002_F01,-1.4127748196516716,-65.51861182496948
F2S4_160120_002_G01,-11.856334397045249,-68.50547795935566
F2S4_160120_002_H01,-4.102424029986928,-77.87518181756921
F2S4_160120_006_B01,-24.005391770327698,-49.10189697571785
